,hamiltonian,hamiltonian_desired,h_dot,h_dot_desired,x1,x2,psi,x1_dot,x2_dot,x1_desired,x2_desired,p1,p2,p1_dot,p2_dot,p1_desired,p2_desired,control_constraint,x0,y0,xf,yf,cost,time,elapsed_time
341,-2.3680043,-2.3751545,-0.7146131,-0.5886271,1.4881365,0.5417987,-0.3559491,9.369629,-3.4728768,9.373161,-3.4848013,-0.36515158,0.1351605,-0.017131563,-0.11015769,-0.010865726,-0.12944669,-0.0055993795,-4.2610054,11.437855,8.628517,-1.378726,1.5256282,1.484512,631.3265
342,-2.3710945,-2.3776934,-0.70518345,-0.57776105,1.5289379,0.52670527,-0.35475618,9.374784,-3.4611437,9.377312,-3.4736176,-0.3652277,0.13468443,-0.017860418,-0.10855101,-0.011222713,-0.12731788,-0.005683303,-4.2610054,11.437855,8.628517,-1.378726,1.5216017,1.4888654,631.3265
343,-2.3741431,-2.3801847,-0.6950448,-0.56672126,1.5697609,0.5116631,-0.35357547,9.379885,-3.4495385,9.381407,-3.4625432,-0.36530727,0.13421538,-0.018709796,-0.10693489,-0.011740133,-0.12512735,-0.005763173,-4.2610054,11.437855,8.628517,-1.378726,1.5176798,1.4932188,631.3265
344,-2.377145,-2.3826272,-0.6841856,-0.5555035,1.6106051,0.49667138,-0.35240626,9.384932,-3.4380581,9.385448,-3.4515717,-0.36539078,0.1337534,-0.019681623,-0.105309,-0.012421548,-0.12287697,-0.0058368444,-4.2610054,11.437855,8.628517,-1.378726,1.5138707,1.4975722,631.3265
345,-2.3800988,-2.385021,-0.6726012,-0.544103,1.6514723,0.4817285,-0.35124847,9.389924,-3.4267015,9.389439,-3.4407032,-0.3654788,0.13329852,-0.020777991,-0.103672914,-0.013270162,-0.12056927,-0.0059058666,-4.2610054,11.437855,8.628517,-1.378726,1.5101825,1.5019256,631.3265
346,-2.383,-2.3873641,-0.66028786,-0.5325152,1.6923616,0.46683538,-0.35010168,9.394862,-3.4154646,9.393378,-3.429933,-0.36557186,0.13285075,-0.02200093,-0.10202637,-0.014289029,-0.11820687,-0.0059696436,-4.2610054,11.437855,8.628517,-1.378726,1.5066239,1.506279,631.3265
347,-2.3858466,-2.3896568,-0.64724314,-0.5207343,1.7332716,0.4519909,-0.3489656,9.399746,-3.4043474,9.397269,-3.419259,-0.36567056,0.13241018,-0.023352392,-0.10036906,-0.015480757,-0.11579227,-0.006028414,-4.2610054,11.437855,8.628517,-1.378726,1.5032026,1.5106325,631.3265
348,-2.3886347,-2.3918977,-0.6334671,-0.50875497,1.7742028,0.4371944,-0.34783992,9.404574,-3.3933465,9.401113,-3.4086788,-0.36577538,0.13197686,-0.024834288,-0.09870078,-0.016847782,-0.11332827,-0.006081581,-4.2610054,11.437855,8.628517,-1.378726,1.4999274,1.5149859,631.3265
349,-2.3913612,-2.3940861,-0.618962,-0.4965705,1.8151567,0.42244506,-0.3467242,9.4093485,-3.3824587,9.404909,-3.3981876,-0.365887,0.13155083,-0.026448587,-0.09702112,-0.01839228,-0.110817745,-0.006128907,-4.2610054,11.437855,8.628517,-1.378726,1.4968071,1.5193393,631.3265
350,-2.3940227,-2.396221,-0.6037337,-0.48417458,1.8561306,0.4077428,-0.34561816,9.414063,-3.3716836,9.408663,-3.3877835,-0.36600584,0.13113216,-0.028197173,-0.09532989,-0.020116001,-0.10826369,-0.006170392,-4.2610054,11.437855,8.628517,-1.378726,1.49385,1.5236926,631.3265
351,-2.396617,-2.3983014,-0.5877886,-0.47155988,1.8971243,0.3930878,-0.34452158,9.418723,-3.361017,9.412372,-3.377464,-0.36613268,0.13072085,-0.030081976,-0.09362682,-0.02202063,-0.105669364,-0.006206751,-4.2610054,11.437855,8.628517,-1.378726,1.4910649,1.528046,631.3265
352,-2.3991394,-2.4003263,-0.5711391,-0.458719,1.9381361,0.37847966,-0.34343404,9.423326,-3.350459,9.4160385,-3.367226,-0.36626798,0.13031696,-0.032104943,-0.0919116,-0.024107188,-0.10303778,-0.0062373877,-4.2610054,11.437855,8.628517,-1.378726,1.4884607,1.5323994,631.3265
353,-2.4015884,-2.4022949,-0.5537917,-0.4456435,1.9791689,0.36391652,-0.3423555,9.42787,-3.3400044,9.419665,-3.357068,-0.3664124,0.12992059,-0.034267753,-0.09018408,-0.026376836,-0.100372076,-0.0062627792,-4.2610054,11.437855,8.628517,-1.378726,1.486046,1.5367528,631.3265
354,-2.4039602,-2.4042058,-0.5357601,-0.43232492,2.0202222,0.3493986,-0.34128514,9.432354,-3.3296525,9.423253,-3.346984,-0.36656654,0.12953179,-0.036572233,-0.08844404,-0.028830312,-0.09767564,-0.006281376,-4.2610054,11.437855,8.628517,-1.378726,1.4838297,1.5411062,631.3265
355,-2.4062524,-2.4060583,-0.5170601,-0.41875434,2.061294,0.3349259,-0.34022307,9.436779,-3.319401,9.426803,-3.3369737,-0.36673105,0.12915057,-0.039020088,-0.08669128,-0.031467825,-0.09495157,-0.006295085,-4.2610054,11.437855,8.628517,-1.378726,1.4818207,1.5454596,631.3265
356,-2.4084618,-2.4078515,-0.4977041,-0.40492147,2.102388,0.3204967,-0.33916885,9.441147,-3.3092453,9.430315,-3.327034,-0.36690652,0.12877697,-0.041613106,-0.084925555,-0.03428986,-0.09220314,-0.006303072,-4.2610054,11.437855,8.628517,-1.378726,1.4800279,1.5498132,631.3265
357,-2.410585,-2.4095833,-0.47771302,-0.39081746,2.143498,0.3061123,-0.33812198,9.445452,-3.2991858,9.433793,-3.3171601,-0.3670936,0.12841114,-0.044352747,-0.08314688,-0.037295938,-0.089433864,-0.0063039064,-4.2610054,11.437855,8.628517,-1.378726,1.4784602,1.5541666,631.3265
358,-2.4126198,-2.4112535,-0.45710385,-0.37643114,2.184627,0.2917714,-0.3370823,9.449697,-3.2892184,9.437237,-3.30735,-0.36729288,0.12805304,-0.047240607,-0.08135506,-0.040485762,-0.086646855,-0.0062992573,-4.2610054,11.437855,8.628517,-1.378726,1.4771264,1.55852,631.3265
359,-2.4145637,-2.4128604,-0.4358957,-0.3617513,2.2257748,0.27747327,-0.33604968,9.453881,-3.2793412,9.440647,-3.2976031,-0.36750507,0.1277028,-0.05027831,-0.079549916,-0.043858737,-0.0838452,-0.006288767,-4.2610054,11.437855,8.628517,-1.378726,1.4760352,1.5628734,631.3265
360,-2.4164147,-2.4144027,-0.41410935,-0.3467669,2.26694,0.26321852,-0.33502373,9.458002,-3.2695506,9.444025,-3.287916,-0.36773092,0.12736046,-0.053467255,-0.07773148,-0.047414035,-0.08103234,-0.006272912,-4.2610054,11.437855,8.628517,-1.378726,1.4751958,1.5672266,631.3265
361,-2.4181685,-2.415879,-0.39176688,-0.33146533,2.3081217,0.24900666,-0.334004,9.462062,-3.2598464,9.447373,-3.2782838,-0.36797085,0.12702602,-0.056808833,-0.07589959,-0.051150493,-0.07821141,-0.00625062,-4.2610054,11.437855,8.628517,-1.378726,1.4746166,1.57158,631.3265
362,-2.419825,-2.4172878,-0.3688848,-0.31583378,2.3493235,0.23483595,-0.33299035,9.46606,-3.2502234,9.450691,-3.2687056,-0.36822575,0.12669964,-0.060304265,-0.07405428,-0.055067033,-0.07538529,-0.0062224865,-4.2610054,11.437855,8.628517,-1.378726,1.4743067,1.5759335,631.3265
363,-2.4213796,-2.4186282,-0.34548503,-0.29985896,2.390544,0.2207064,-0.33198243,9.469994,-3.2406795,9.453981,-3.2591786,-0.36849612,0.12638128,-0.06395487,-0.072195515,-0.059162304,-0.07255695,-0.006188512,-4.2610054,11.437855,8.628517,-1.378726,1.4742749,1.580287,631.3265
364,-2.422832,-2.419898,-0.3215946,-0.28352848,2.4317784,0.20661923,-0.33098,9.473862,-3.231214,9.457243,-3.2497,-0.3687828,0.12607107,-0.06776163,-0.07032338,-0.06343408,-0.06972969,-0.0061485767,-4.2610054,11.437855,8.628517,-1.378726,1.4745297,1.5846404,631.3265
365,-2.4241788,-2.4210958,-0.29723343,-0.26682767,2.4730287,0.19257373,-0.32998282,9.477668,-3.221823,9.460479,-3.2402678,-0.36908633,0.125769,-0.07172567,-0.068437874,-0.067880735,-0.06690624,-0.0061033964,-4.2610054,11.437855,8.628517,-1.378726,1.4750798,1.5889938,631.3265
366,-2.425419,-2.4222202,-0.27241847,-0.24974155,2.5142972,0.17856789,-0.3289905,9.481408,-3.212503,9.46369,-3.230878,-0.3694075,0.1254752,-0.07584802,-0.066539116,-0.07250068,-0.0640892,-0.006052375,-4.2610054,11.437855,8.628517,-1.378726,1.475934,1.5933472,631.3265
367,-2.4265501,-2.4232693,-0.2471699,-0.23225491,2.555584,0.16460186,-0.32800275,9.4850855,-3.2032516,9.466876,-3.221529,-0.36974698,0.12518968,-0.08012951,-0.06462723,-0.07729174,-0.06128119,-0.005995512,-4.2610054,11.437855,8.628517,-1.378726,1.4771008,1.5977006,631.3265
368,-2.4275708,-2.4242415,-0.22151472,-0.21435331,2.5968823,0.15067753,-0.3270194,9.488698,-3.194068,9.470039,-3.212218,-0.37010545,0.124912515,-0.08457068,-0.06270239,-0.08225106,-0.058485147,-0.0059330463,-4.2610054,11.437855,8.628517,-1.378726,1.4785887,1.602054,631.3265
369,-2.428479,-2.4251347,-0.19546415,-0.19601977,2.638197,0.13679254,-0.32604015,9.492243,-3.1849473,9.473181,-3.2029433,-0.37048358,0.12464377,-0.08917226,-0.060764838,-0.08737687,-0.055703163,-0.0058648586,-4.2610054,11.437855,8.628517,-1.378726,1.480406,1.6064074,631.3265
370,-2.4292722,-2.4259472,-0.16903564,-0.17723778,2.6795301,0.12294677,-0.32506466,9.495724,-3.1758878,9.476301,-3.1937006,-0.3708821,0.12438347,-0.09393501,-0.058814656,-0.09266707,-0.052937545,-0.0057911873,-4.2610054,11.437855,8.628517,-1.378726,1.4825616,1.6107607,631.3265
371,-2.4299498,-2.426677,-0.1422522,-0.15799099,2.7208755,0.109140456,-0.32409272,9.499141,-3.1668859,9.479401,-3.1844888,-0.37130165,0.1241317,-0.09885909,-0.056852214,-0.09811828,-0.050190695,-0.005711794,-4.2610054,11.437855,8.628517,-1.378726,1.4850633,1.6151141,631.3265
372,-2.4305096,-2.427322,-0.11512107,-0.13826095,2.762238,0.09537268,-0.32312417,9.502491,-3.1579392,9.48248,-3.175306,-0.37174302,0.123888485,-0.10394493,-0.05487779,-0.10372882,-0.047464576,-0.0056277514,-4.2610054,11.437855,8.628517,-1.378726,1.4879199,1.6194676,631.3265
373,-2.4309516,-2.42788,-0.087662384,-0.11803144,2.8036132,0.08164433,-0.3221586,9.505777,-3.1490452,9.485542,-3.1661484,-0.37220693,0.1236539,-0.109192714,-0.052891746,-0.10949549,-0.044761293,-0.005538106,-4.2610054,11.437855,8.628517,-1.378726,1.4911397,1.623821,631.3265
374,-2.431273,-2.4283485,-0.059884947,-0.097283766,2.8450015,0.06795505,-0.32119584,9.508997,-3.1402013,9.488585,-3.1570148,-0.37269402,0.12342799,-0.11460217,-0.050894544,-0.11541559,-0.042082667,-0.005443573,-4.2610054,11.437855,8.628517,-1.378726,1.49473,1.6281744,631.3265
375,-2.431472,-2.4287257,-0.0317963,-0.07599893,2.886405,0.054303437,-0.3202355,9.512151,-3.1314037,9.491613,-3.147901,-0.37320495,0.12321079,-0.12017347,-0.04888653,-0.12148692,-0.03943028,-0.0053430796,-4.2610054,11.437855,8.628517,-1.378726,1.4987001,1.6325278,631.3265
376,-2.4315498,-2.4290094,-0.003406074,-0.054158345,2.9278224,0.040689945,-0.31927752,9.515243,-3.12265,9.494624,-3.1388068,-0.3737406,0.12300234,-0.12590642,-0.046868183,-0.12770662,-0.036805827,-0.005238652,-4.2610054,11.437855,8.628517,-1.378726,1.5030575,1.6368812,631.3265
377,-2.4315014,-2.4291964,0.025280807,-0.031742886,2.969253,0.027115107,-0.31832147,9.5182705,-3.113937,9.497622,-3.1297278,-0.37430143,0.12280272,-0.1318005,-0.044840027,-0.13407199,-0.034210816,-0.005127907,-4.2610054,11.437855,8.628517,-1.378726,1.5078108,1.6412346,631.3265
378,-2.4313288,-2.4292843,0.054258727,-0.008733138,3.010696,0.01357767,-0.3173674,9.521233,-3.105262,9.500603,-3.1206653,-0.37488836,0.12261195,-0.13785535,-0.042802714,-0.1405802,-0.031646665,-0.0050137043,-4.2610054,11.437855,8.628517,-1.378726,1.5129673,1.645588,631.3265
379,-2.431029,-2.429271,0.0835266,0.014891356,3.0521526,7.772446e-05,-0.31641492,9.524131,-3.0966213,9.503571,-3.1116147,-0.375502,0.12243006,-0.1440704,-0.04075669,-0.14722882,-0.029114608,-0.0048947334,-4.2610054,11.437855,8.628517,-1.378726,1.5185359,1.6499416,631.3265
380,-2.4306011,-2.4291532,0.11309168,0.039149746,3.0936213,-0.013384312,-0.3154636,9.526969,-3.0880132,9.506527,-3.1025722,-0.37614298,0.12225709,-0.15044416,-0.0387029,-0.15401505,-0.026615769,-0.0047705173,-4.2610054,11.437855,8.628517,-1.378726,1.5245239,1.654295,631.3265
381,-2.4300442,-2.4289286,0.14294942,0.0640624,3.1351023,-0.026808769,-0.3145135,9.529743,-3.0794344,9.50947,-3.0935388,-0.3768121,0.1220931,-0.15697633,-0.03664178,-0.16093622,-0.024151243,-0.0046423674,-4.2610054,11.437855,8.628517,-1.378726,1.5309392,1.6586483,631.3265
382,-2.4293563,-2.4285939,0.17310579,0.08965033,3.1765943,-0.04019624,-0.31356415,9.532456,-3.0708811,9.512403,-3.0845096,-0.37751,0.121938065,-0.16366586,-0.034574248,-0.1679897,-0.021721989,-0.004509449,-4.2610054,11.437855,8.628517,-1.378726,1.5377901,1.6630017,631.3265
383,-2.428536,-2.4281466,0.20357856,0.11593442,3.2180989,-0.053546697,-0.3126155,9.535109,-3.062351,9.515325,-3.0754843,-0.3782373,0.12179207,-0.17051072,-0.032501116,-0.17517325,-0.0193288,-0.0043718815,-4.2610054,11.437855,8.628517,-1.378726,1.5450842,1.6673551,631.3265
384,-2.4275832,-2.427583,0.23436669,0.14293486,3.2596145,-0.066859186,-0.31166732,9.5377035,-3.053841,9.518236,-3.0664606,-0.37899482,0.121655114,-0.17751025,-0.030423172,-0.18248394,-0.016972609,-0.0042304993,-4.2610054,11.437855,8.628517,-1.378726,1.5528296,1.6717085,631.3265
385,-2.4264956,-2.4269004,0.2654866,0.17067301,3.3011403,-0.0801352,-0.31071928,9.5402355,-3.0453472,9.521139,-3.0574355,-0.3797831,0.12152719,-0.18466257,-0.028341342,-0.18991941,-0.014653988,-0.004085183,-4.2610054,11.437855,8.628517,-1.378726,1.5610338,1.6760619,631.3265
386,-2.4252713,-2.4260952,0.2969606,0.19917047,3.3426793,-0.09337476,-0.30977136,9.542713,-3.0368674,9.524033,-3.048409,-0.38060284,0.12140834,-0.19196588,-0.026256712,-0.19747758,-0.012373492,-0.0039360523,-4.2610054,11.437855,8.628517,-1.378726,1.5697052,1.6804153,631.3265
387,-2.4239085,-2.4251645,0.32879752,0.22844765,3.3842282,-0.10657704,-0.3088231,9.545135,-3.0283973,9.526919,-3.0393765,-0.3814547,0.12129857,-0.19941829,-0.024170218,-0.2051555,-0.010131799,-0.0037828684,-4.2610054,11.437855,8.628517,-1.378726,1.5788515,1.6847687,631.3265
388,-2.4224079,-2.4241045,0.36102137,0.2585266,3.4257884,-0.11974269,-0.30787438,9.5475,-3.019935,9.5297985,-3.0303364,-0.38233942,0.12119789,-0.20701797,-0.022082921,-0.21295124,-0.007929318,-0.0036256313,-4.2610054,11.437855,8.628517,-1.378726,1.5884802,1.6891222,631.3265
389,-2.420765,-2.4229116,0.393652,0.289427,3.4673572,-0.13287163,-0.30692506,9.549812,-3.011477,9.532671,-3.0212882,-0.38325745,0.121106304,-0.21476212,-0.019996032,-0.22086185,-0.0057665966,-0.0034646988,-4.2610054,11.437855,8.628517,-1.378726,1.598599,1.6934756,631.3265
390,-2.4189792,-2.4215825,0.42671397,0.32117075,3.5089364,-0.14596277,-0.3059749,9.5520735,-3.00302,9.535538,-3.0122294,-0.38420945,0.12102379,-0.22264855,-0.017910715,-0.22888532,-0.0036439374,-0.00330019,-4.2610054,11.437855,8.628517,-1.378726,1.6092157,1.697829,631.3265
391,-2.417049,-2.4201136,0.46023518,0.35377887,3.5505245,-0.15901744,-0.30502385,9.554282,-2.994562,9.538398,-3.003159,-0.38519615,0.120950356,-0.23067465,-0.015828246,-0.23701936,-0.0015616976,-0.0031328201,-4.2610054,11.437855,8.628517,-1.378726,1.6203384,1.7021824,631.3265
392,-2.4149716,-2.4185004,0.49424016,0.3872722,3.592123,-0.17203617,-0.30407164,9.556444,-2.9860976,9.541253,-2.9940753,-0.38621813,0.120885976,-0.238838,-0.013749834,-0.2452617,0.00047980994,-0.00296247,-4.2610054,11.437855,8.628517,-1.378726,1.6319749,1.7065357,631.3265
393,-2.4127455,-2.4167395,0.52876407,0.42167208,3.6337304,-0.18501747,-0.3031177,9.5585575,-2.9776251,9.544105,-2.984972,-0.38727587,0.120830625,-0.24713513,-0.011676977,-0.25361,0.0024803467,-0.0027874708,-4.2610054,11.437855,8.628517,-1.378726,1.6441325,1.7108891,631.3265
394,-2.4103675,-2.4148269,0.56383204,0.4569986,3.6753464,-0.19796148,-0.3021626,9.560627,-2.9691412,9.546951,-2.975855,-0.38837004,0.1207843,-0.25556335,-0.00961095,-0.26206183,0.0044395737,-0.0026111603,-4.2610054,11.437855,8.628517,-1.378726,1.6568193,1.7152425,631.3265
395,-2.4078345,-2.4127584,0.59948593,0.4932746,3.7169755,-0.2108697,-0.30120534,9.562654,-2.9606414,9.549796,-2.9667149,-0.3895012,0.12074693,-0.26411977,-0.007553231,-0.27061585,0.0063574724,-0.002430439,-4.2610054,11.437855,8.628517,-1.378726,1.6700443,1.719596,631.3265
396,-2.4051461,-2.41053,0.6357471,0.5305157,3.7586083,-0.2237396,-0.30024624,9.564639,-2.9521244,9.552637,-2.9575543,-0.39066988,0.12071851,-0.27280012,-0.0055054426,-0.27926815,0.008233443,-0.0022474527,-4.2610054,11.437855,8.628517,-1.378726,1.6838127,1.7239494,631.3265
397,-2.402299,-2.4081373,0.672659,0.56874466,3.8002515,-0.23657247,-0.29928523,9.566586,-2.9435863,9.555474,-2.9483728,-0.39187664,0.12069899,-0.28160152,-0.0034690863,-0.28801745,0.010067496,-0.0020623207,-4.2610054,11.437855,8.628517,-1.378726,1.698134,1.7283028,631.3265
398,-2.3992894,-2.4055758,0.7102544,0.60797954,3.841901,-0.24936825,-0.29832166,9.568496,-2.9350238,9.558311,-2.9391642,-0.3931219,0.1206883,-0.29051974,-0.0014458407,-0.29686087,0.011859342,-0.0018734932,-4.2610054,11.437855,8.628517,-1.378726,1.7130148,1.7326562,631.3265
399,-2.396114,-2.4028413,0.7485745,0.64824146,3.88356,-0.2621267,-0.29735595,9.570371,-2.9264336,9.561146,-2.929932,-0.39440626,0.12068637,-0.29955152,0.00056265347,-0.30579653,0.013608761,-0.001683712,-4.2610054,11.437855,8.628517,-1.378726,1.7284644,1.7370096,631.3265
400,-2.3927698,-2.3999293,0.7876566,0.6895482,3.925228,-0.2748478,-0.2963873,9.572216,-2.9178123,9.563979,-2.9206696,-0.39573014,0.12069316,-0.30869237,0.0025546593,-0.3148218,0.015315477,-0.0014902353,-4.2610054,11.437855,8.628517,-1.378726,1.7444896,1.741363,631.3265
401,-2.389254,-2.3968353,0.8275417,0.731919,3.9669056,-0.28753227,-0.2954159,9.574032,-2.9091573,9.566812,-2.9113774,-0.39709413,0.1207086,-0.31793854,0.004528394,-0.32393447,0.016979244,-0.0012946129,-4.2610054,11.437855,8.628517,-1.378726,1.7610987,1.7457165,631.3265
402,-2.385564,-2.3935542,0.8682596,0.7753689,4.0085883,-0.30017772,-0.29444176,9.57582,-2.9004648,9.569643,-2.902057,-0.3984986,0.120732576,-0.3272853,0.0064819343,-0.33313102,0.018599674,-0.0010979176,-4.2610054,11.437855,8.628517,-1.378726,1.7782981,1.7500697,631.3265
403,-2.3816938,-2.390082,0.90985435,0.81991786,4.050279,-0.31278542,-0.29346442,9.577585,-2.891732,9.572475,-2.8927026,-0.3999439,0.120765,-0.3367284,0.008413526,-0.34240946,0.020176485,-0.00089871883,-4.2610054,11.437855,8.628517,-1.378726,1.7960963,1.7544231,631.3265
404,-2.3776402,-2.3864129,0.95236856,0.86558414,4.0919805,-0.32535577,-0.29248378,9.579328,-2.882956,9.575307,-2.883314,-0.40143055,0.12080579,-0.34626374,0.010321213,-0.35176748,0.02170942,-0.0006978512,-4.2610054,11.437855,8.628517,-1.378726,1.8145019,1.7587767,631.3265
405,-2.373399,-2.3825428,0.99583745,0.9123801,4.1336875,-0.33788747,-0.29149973,9.581056,-2.8741333,9.578139,-2.8738902,-0.40295887,0.120854825,-0.35588577,0.012202924,-0.36120117,0.023197915,-0.0004950762,-4.2610054,11.437855,8.628517,-1.378726,1.8335207,1.7631301,631.3265
406,-2.368969,-2.378466,1.0402902,0.9603208,4.1753983,-0.3503799,-0.2905122,9.582767,-2.8652623,9.580973,-2.86443,-0.40452933,0.12091199,-0.36558995,0.014056643,-0.37070745,0.024641495,-0.0002913475,-4.2610054,11.437855,8.628517,-1.378726,1.8531594,1.7674835,631.3265
407,-2.3643408,-2.3741784,1.0857861,1.0094255,4.217121,-0.3628344,-0.289521,9.584464,-2.8563366,9.583808,-2.8549318,-0.40614212,0.12097718,-0.37537104,0.015880298,-0.38028443,0.026039887,-8.6307526e-05,-4.2610054,11.437855,8.628517,-1.378726,1.8734288,1.7718369,631.3265
408,-2.3595128,-2.3696747,1.132343,1.0597062,4.258851,-0.37524998,-0.28852594,9.586155,-2.847355,9.586643,-2.8453941,-0.4077977,0.121050216,-0.38522503,0.017671958,-0.38992813,0.027392447,0.000120043755,-4.2610054,11.437855,8.628517,-1.378726,1.8943342,1.7761903,631.3265
409,-2.3544793,-2.3649492,1.1800041,1.1111753,4.300587,-0.3876258,-0.28752705,9.587836,-2.8383162,9.58948,-2.8358169,-0.40949625,0.12113099,-0.39514524,0.019429235,-0.39963487,0.028698573,0.00032699108,-4.2610054,11.437855,8.628517,-1.378726,1.9158826,1.7805437,631.3265
410,-2.3492377,-2.3599973,1.2288013,1.1638448,4.3423285,-0.3999623,-0.28652394,9.589519,-2.8292143,9.592321,-2.826196,-0.41123825,0.12121933,-0.4051271,0.021150032,-0.4094011,0.029957637,0.0005347729,-4.2610054,11.437855,8.628517,-1.378726,1.938081,1.7848971,631.3265
411,-2.343779,-2.3548133,1.2787776,1.2177311,4.384081,-0.41225988,-0.2855166,9.591199,-2.8200483,9.595163,-2.8165317,-0.41302377,0.12131507,-0.41516522,0.022832131,-0.41922402,0.03116906,0.00074350834,-4.2610054,11.437855,8.628517,-1.378726,1.9609389,1.7892506,631.3265
412,-2.3381014,-2.349392,1.3299552,1.2728399,4.425839,-0.42451566,-0.284505,9.592888,-2.8108141,9.598007,-2.8068237,-0.4148531,0.12141806,-0.42525384,0.024473298,-0.4290986,0.03233209,0.0009518862,-4.2610054,11.437855,8.628517,-1.378726,1.9844608,1.793604,631.3265
413,-2.3321972,-2.3437283,1.3823657,1.329183,4.4676046,-0.43673253,-0.28348887,9.594579,-2.8015096,9.600855,-2.7970695,-0.4167264,0.121528104,-0.43538705,0.026071105,-0.43902114,0.033445813,0.0011608601,-4.2610054,11.437855,8.628517,-1.378726,2.0086546,1.7979573,631.3265
414,-2.3260636,-2.3378162,1.4360468,1.3867698,4.509377,-0.4489079,-0.28246832,9.596282,-2.7921314,9.6037035,-2.78727,-0.41864395,0.121644996,-0.44555897,0.02762336,-0.4489874,0.03450956,0.0013687611,-4.2610054,11.437855,8.628517,-1.378726,2.0335264,1.8023107,631.3265
415,-2.3196924,-2.3316512,1.4910166,1.445609,4.5511575,-0.46104276,-0.28144282,9.598001,-2.7826774,9.606557,-2.77742,-0.42060584,0.12176855,-0.45576432,0.029127758,-0.45899287,0.035522357,0.0015773773,-4.2610054,11.437855,8.628517,-1.378726,2.0590842,1.8066641,631.3265
416,-2.31308,-2.325227,1.5473009,1.5057052,4.5929427,-0.47313595,-0.28041267,9.599734,-2.773145,9.609413,-2.7675223,-0.4226122,0.12189855,-0.46599656,0.030581776,-0.46903247,0.036483236,0.0017848015,-4.2610054,11.437855,8.628517,-1.378726,2.0853322,1.8110175,631.3265
417,-2.3062186,-2.3185387,1.6049346,1.5670694,4.6347394,-0.48518735,-0.2793777,9.601491,-2.763529,9.612272,-2.7575753,-0.4246632,0.12203474,-0.47624943,0.03198313,-0.47910208,0.03739139,0.0019905567,-4.2610054,11.437855,8.628517,-1.378726,2.1122794,1.8153709,631.3265
418,-2.2991042,-2.3115804,1.6639248,1.6297023,4.676542,-0.4971968,-0.2783376,9.6032715,-2.7538302,9.615135,-2.747576,-0.4267589,0.12217693,-0.4865174,0.033329412,-0.4891958,0.03824557,0.0021953583,-4.2610054,11.437855,8.628517,-1.378726,2.1399302,1.8197243,631.3265
419,-2.2917295,-2.3043463,1.7243041,1.6936104,4.718353,-0.50916433,-0.27729243,9.605079,-2.7440445,9.618002,-2.737525,-0.42889923,0.12232484,-0.4967929,0.034618124,-0.49930876,0.039044738,0.002398014,-4.2610054,11.437855,8.628517,-1.378726,2.1682916,1.8240777,631.3265
420,-2.2840893,-2.2968316,1.786078,1.7587959,4.760172,-0.5210893,-0.27624196,9.606919,-2.734169,9.6208725,-2.7274203,-0.4310844,0.12247826,-0.5070709,0.035846964,-0.5094351,0.039787725,0.0025993586,-4.2610054,11.437855,8.628517,-1.378726,2.1973684,1.8284312,631.3265
421,-2.276175,-2.2890303,1.8492693,1.8252617,4.8020015,-0.53297085,-0.27518615,9.608793,-2.7242012,9.623746,-2.717261,-0.43331426,0.12263688,-0.5173441,0.0370134,-0.51956916,0.040473443,0.0027981997,-4.2610054,11.437855,8.628517,-1.378726,2.2271676,1.8327847,631.3265
422,-2.2679844,-2.2809365,1.9138836,1.8930045,4.8438363,-0.5448084,-0.27412492,9.610706,-2.7141402,9.626625,-2.7070463,-0.43558878,0.12280043,-0.52760524,0.038114883,-0.52970415,0.041100547,0.0029946566,-4.2610054,11.437855,8.628517,-1.378726,2.2576919,1.837138,631.3265
423,-2.2595096,-2.2725453,1.979929,1.962024,4.885679,-0.55660194,-0.2730583,9.612659,-2.703983,9.629506,-2.6967766,-0.43790793,0.12296864,-0.5378481,0.03914916,-0.5398339,0.041667722,0.003187418,-4.2610054,11.437855,8.628517,-1.378726,2.2889466,1.8414913,631.3265
424,-2.250745,-2.2638507,2.0474126,2.03232,4.927529,-0.5683508,-0.27198595,9.614661,-2.6937268,9.632393,-2.686449,-0.44027168,0.123141184,-0.54806566,0.040113673,-0.54995203,0.04217371,0.0033768415,-4.2610054,11.437855,8.628517,-1.378726,2.320937,1.8458447,631.3265
425,-2.2416825,-2.2548475,2.116349,2.1038923,4.96939,-0.58005553,-0.27090806,9.61671,-2.68337,9.6352825,-2.676065,-0.44267976,0.12331779,-0.55825114,0.041006047,-0.560052,0.042617105,0.0035619736,-4.2610054,11.437855,8.628517,-1.378726,2.3536692,1.8501981,631.3265
426,-2.232316,-2.2455297,2.1867332,2.176735,5.0112615,-0.5917146,-0.26982424,9.618809,-2.6729107,9.638178,-2.6656203,-0.44513226,0.12349811,-0.56839716,0.04182379,-0.5701264,0.042996597,0.0037430525,-4.2610054,11.437855,8.628517,-1.378726,2.387147,1.8545516,631.3265
427,-2.22264,-2.235892,2.258565,2.25084,5.05314,-0.6033275,-0.26873463,9.620963,-2.6623466,9.641076,-2.655117,-0.44762868,0.123681836,-0.5784962,0.042564537,-0.5801678,0.043310657,0.003919482,-4.2610054,11.437855,8.628517,-1.378726,2.421372,1.8589051,631.3265
